iteration	gesture_code	sensor_1_ax	sensor_1_ay	sensor_1_az	sensor_1_gx	sensor_1_gy	sensor_1_gz	sensor_2_ax	sensor_2_ay	sensor_2_az	sensor_2_gx	sensor_2_gy	sensor_2_gz	onboard_ax	onboard_ay	onboard_az	onboard_gx	onboard_gy	onboard_gz
6  4	-5.76	-3.42	7.54	-0.04	0.12	-0.06	-4.69	-1.64	7.92	-0.04	0.08	-0.09	0.16	0.11	1.00	0.31	-4.33	-2.69
7  4	-5.15	-3.46	7.85	0.01	0.14	-0.10	-3.99	-1.59	8.31	-0.01	0.10	-0.07	0.08	0.11	1.02	3.54	-5.92	-4.58
7  4	-5.39	-3.71	8.30	-0.00	0.10	-0.10	-4.21	-1.57	8.61	-0.01	0.06	-0.08	0.09	0.12	1.03	1.04	-4.58	-3.78
7  4	-5.56	-3.27	8.01	0.02	0.17	-0.12	-4.44	-1.06	8.28	0.02	0.11	-0.13	0.11	0.07	1.02	-2.01	-6.10	-6.84
7  4	-5.40	-3.54	7.83	0.03	0.08	-0.08	-4.20	-1.65	8.30	0.02	0.04	-0.04	0.11	0.11	1.02	0.61	-2.75	-3.42
7  4	-5.36	-3.67	7.69	0.09	0.08	-0.04	-4.11	-1.81	8.08	0.10	0.04	-0.06	0.11	0.12	1.01	-3.97	-2.87	-4.76
7  4	-5.51	-2.58	8.00	0.57	-0.00	0.00	-4.39	-0.79	8.00	0.56	-0.04	-0.02	0.13	0.09	1.01	-30.21	-0.06	-13.18
7  4	-5.68	-2.66	8.37	-0.04	0.13	-0.18	-4.61	-0.57	8.49	-0.07	0.06	-0.19	0.12	-0.02	1.04	2.62	-3.42	-7.57
7  4	-5.18	-3.12	7.44	0.02	0.13	-0.14	-4.17	-1.32	8.12	-0.00	0.07	-0.18	0.10	0.06	0.99	1.89	-2.93	-7.45
7  4	-5.40	-2.73	7.69	0.07	0.18	-0.13	-4.34	-0.94	8.14	0.08	0.12	-0.17	0.11	0.05	1.00	-1.89	-6.59	-8.91
7  4	-5.91	-2.86	7.70	0.02	0.24	-0.12	-4.92	-0.93	8.00	-0.03	0.20	-0.15	0.16	-0.00	1.02	0.06	-11.23	-6.10
7  4	-6.45	-2.79	7.76	0.06	0.13	-0.08	-5.24	-0.96	8.18	0.05	0.09	-0.11	0.21	0.03	1.04	-1.28	-6.23	-5.68
7  4	-6.10	-3.15	7.50	0.06	0.02	-0.08	-4.88	-1.13	7.60	0.07	-0.00	-0.06	0.20	0.01	1.02	-4.09	0.55	-3.72
7  4	-5.49	-3.53	7.56	0.06	-0.01	-0.09	-4.27	-2.03	7.73	0.07	-0.04	-0.10	0.13	0.12	0.98	-2.87	2.56	-3.72
7  4	-5.96	-1.92	7.87	0.14	0.10	0.02	-5.01	-0.24	7.65	0.19	0.08	-0.03	0.16	-0.04	1.00	-15.93	-1.40	-4.70
7  4	-6.11	-2.54	8.04	-0.01	0.05	-0.09	-5.09	-0.59	7.95	-0.02	0.02	-0.09	0.18	-0.01	1.02	0.06	-0.06	-3.17
7  4	-5.81	-2.91	7.83	0.03	0.02	-0.04	-4.74	-1.03	7.91	0.02	-0.00	-0.02	0.15	0.03	1.01	0.00	-0.43	-1.77
7  4	-6.14	-3.00	7.72	0.08	0.04	-0.01	-5.10	-1.18	7.94	0.08	0.01	-0.01	0.19	0.02	1.01	-2.20	-2.20	-2.20
7  4	-6.13	-2.75	7.75	0.05	0.04	-0.00	-5.19	-0.93	7.89	0.06	0.01	0.01	0.19	0.01	1.02	-2.26	-3.17	-1.65
7  4	-6.00	-2.64	7.84	-0.02	0.03	-0.02	-4.99	-1.06	7.84	-0.01	0.00	0.05	0.17	0.02	1.01	1.40	-1.89	-0.37
7  4	-5.77	-2.76	7.76	0.05	-0.04	-0.09	-4.83	-0.96	7.96	0.04	-0.06	-0.02	0.16	0.04	1.01	-0.73	3.23	-3.05
7  4	-5.91	-3.32	7.53	-0.04	0.15	-0.20	-4.78	-1.41	8.21	-0.02	0.02	-0.21	0.17	0.06	1.00	4.15	-1.34	-7.69
7  4	-5.58	-2.20	7.74	0.10	-0.01	-0.06	-4.77	-0.83	7.80	0.11	-0.03	-0.01	0.14	0.03	0.99	-2.08	1.46	-4.94
7  4	-6.06	-2.94	8.05	0.08	0.02	-0.06	-4.93	-1.03	8.20	0.04	0.01	-0.01	0.18	-0.00	1.04	-3.30	-1.83	-1.77
7  4	-6.07	-3.13	8.12	-0.00	0.03	-0.04	-4.96	-1.04	8.08	-0.01	0.01	-0.02	0.18	0.01	1.03	-1.65	-1.53	0.24
7  4	-5.93	-2.89	7.60	0.09	0.05	-0.04	-4.88	-1.13	7.86	0.07	0.03	-0.02	0.17	0.01	1.01	-5.49	-1.28	-1.22
8  4	-2.63	-4.19	8.57	-0.08	0.02	-0.00	-1.64	-2.52	8.83	-0.12	0.01	0.04	-0.18	0.21	0.98	1.89	-0.24	1.95
8  4	-2.82	-4.44	8.75	-0.14	-0.00	-0.02	-1.81	-2.69	9.23	-0.12	-0.04	0.03	-0.17	0.21	0.99	6.16	1.16	2.99
8  4	-3.02	-4.85	8.98	0.04	-0.02	-0.02	-1.76	-2.89	9.00	0.03	-0.05	0.02	-0.15	0.24	0.99	-2.32	0.85	0.12
8  4	-2.78	-4.62	8.57	0.01	0.08	-0.08	-1.62	-2.56	8.56	-0.03	0.06	-0.03	-0.17	0.19	0.97	-0.43	-2.99	-1.95
8  4	-2.85	-4.38	8.67	-0.08	0.09	-0.06	-1.54	-2.39	8.36	-0.12	0.05	-0.03	-0.16	0.14	0.98	-0.18	-2.75	-0.37
8  4	-2.82	-4.46	8.45	0.13	0.10	0.18	-1.72	-2.73	8.79	0.17	0.09	0.18	-0.15	0.24	0.97	-11.29	-5.55	3.91
8  4	-3.12	-5.01	8.94	0.20	0.15	0.11	-1.84	-2.87	9.10	0.25	0.14	0.10	-0.14	0.28	0.98	-12.82	-8.85	0.43
8  4	-3.08	-4.47	8.66	0.06	0.11	-0.03	-1.99	-2.76	8.89	0.05	0.08	-0.05	-0.14	0.27	0.99	-0.55	-4.21	-2.69
8  4	-3.24	-3.92	8.16	0.22	0.18	0.11	-2.20	-2.26	8.31	0.23	0.18	0.04	-0.12	0.20	0.96	-15.93	-9.34	-2.08
8  4	-3.83	-3.86	8.76	0.25	0.25	0.14	-2.65	-1.88	8.87	0.27	0.23	0.06	-0.07	0.13	1.00	-18.68	-12.63	-2.20
8  4	-4.20	-3.69	8.73	0.42	0.25	0.21	-3.02	-1.74	8.90	0.46	0.27	0.13	-0.03	0.13	1.02	-27.83	-14.89	-2.01
8  4	-3.80	-4.02	7.92	0.24	0.11	-0.08	-2.75	-1.92	8.18	0.22	0.10	-0.16	-0.05	0.17	0.96	-12.08	-3.17	-8.97
8  4	-4.90	-2.93	9.12	0.31	0.30	0.01	-3.67	-1.17	8.77	0.30	0.25	-0.01	0.03	0.06	1.04	-14.89	-15.75	-8.36
8  4	-4.55	-2.61	8.43	0.25	0.16	0.04	-3.77	-1.25	8.82	0.26	0.15	0.01	0.02	0.11	1.01	-8.61	-7.63	-6.71
8  4	-4.73	-2.80	8.64	-0.03	0.11	-0.13	-3.91	-1.18	9.25	-0.04	0.07	-0.11	0.04	0.08	1.04	8.24	-4.70	-5.49
8  4	-4.78	-3.09	8.65	-0.03	0.15	-0.15	-3.71	-1.48	8.67	-0.03	0.07	-0.10	0.03	0.08	1.03	5.00	-5.00	-5.68
8  4	-4.95	-2.85	8.66	0.18	0.09	0.01	-3.96	-1.10	8.56	0.16	0.07	0.03	0.06	0.04	1.02	-8.06	-4.88	-3.17
8  4	-4.64	-3.02	8.45	-0.03	0.09	-0.11	-3.52	-1.44	8.38	-0.05	0.05	-0.07	0.02	0.07	1.01	2.62	-3.48	-3.11
8  4	-4.79	-2.92	7.99	-0.07	0.20	-0.12	-3.86	-1.55	8.30	-0.09	0.15	-0.08	0.04	0.09	1.01	7.08	-7.81	-4.15
8  4	-5.11	-2.94	8.50	-0.13	0.13	-0.11	-4.18	-1.54	8.71	-0.14	0.08	-0.06	0.07	0.09	1.02	11.05	-5.19	-2.62
8  4	-4.99	-3.54	8.20	-0.04	0.26	0.02	-4.04	-1.72	8.38	0.01	0.21	0.01	0.06	0.12	0.99	-0.67	-11.84	-1.28
8  4	-5.59	-3.39	8.33	0.00	0.24	-0.16	-4.59	-1.54	8.65	-0.01	0.19	-0.10	0.13	0.10	1.04	6.29	-11.54	-5.00
8  4	-5.43	-3.17	7.92	-0.05	0.14	-0.08	-4.48	-1.70	8.22	-0.04	0.09	-0.06	0.12	0.10	1.01	6.23	-5.86	-3.54
8  4	-5.32	-3.46	7.86	-0.03	0.13	-0.18	-4.44	-2.05	8.17	-0.06	0.06	-0.15	0.13	0.12	1.01	6.35	-4.39	-6.53
8  4	-5.32	-3.41	8.05	0.04	0.11	-0.16	-4.55	-1.73	8.25	0.01	0.05	-0.12	0.12	0.11	1.01	2.01	-3.05	-6.90
9  4	-3.06	-4.27	9.45	0.07	-0.12	-0.11	-1.67	-2.17	9.21	0.02	-0.14	-0.04	-0.16	0.13	1.00	-1.16	5.62	-2.14
9  4	-3.26	-3.57	9.19	-0.02	0.04	-0.05	-2.13	-1.63	9.45	-0.01	0.01	0.01	-0.17	0.11	1.03	1.04	-0.31	-0.73
9  4	-3.12	-3.36	8.86	-0.15	0.10	0.08	-1.75	-1.53	8.51	-0.20	0.08	0.09	-0.15	0.04	1.00	-1.83	-5.68	6.77
9  4	-2.75	-4.14	8.65	-0.01	0.14	0.11	-1.61	-2.09	8.87	0.01	0.10	0.07	-0.18	0.15	0.94	-4.94	-6.41	3.85
9  4	-3.61	-3.27	9.47	0.13	0.12	0.03	-2.37	-1.31	9.41	0.12	0.12	0.03	-0.13	0.09	1.04	-7.57	-6.23	-1.71
9  4	-3.09	-3.59	9.13	-0.21	0.13	0.03	-1.82	-1.79	9.11	-0.24	0.10	0.12	-0.17	0.07	1.01	10.56	-6.04	7.02
9  4	-3.22	-3.66	8.90	-0.09	0.08	0.04	-2.09	-1.93	8.95	-0.09	0.04	0.06	-0.13	0.16	0.98	3.72	-3.36	3.97
9  4	-3.65	-4.08	9.47	-0.10	0.05	-0.14	-2.41	-1.78	9.40	-0.12	-0.01	-0.07	-0.10	0.12	1.02	8.36	-0.79	-2.38
9  4	-3.10	-3.09	9.51	0.15	-0.01	-0.03	-1.93	-1.44	8.87	0.13	-0.06	-0.05	-0.16	0.10	1.01	-9.40	0.37	-5.98
9  4	-3.33	-3.56	8.85	-0.03	0.06	-0.14	-2.24	-1.49	9.25	-0.07	0.02	-0.14	-0.14	0.10	1.00	5.13	0.18	-5.13
9  4	-3.64	-3.83	9.24	-0.11	0.08	-0.11	-2.43	-1.94	9.38	-0.05	-0.00	-0.10	-0.11	0.14	1.02	5.43	-2.20	-4.82
9  4	-4.57	-6.34	8.71	-0.08	0.09	-0.12	-2.78	-3.65	9.56	-0.04	0.02	-0.16	-0.02	0.27	1.04	3.36	-3.72	-0.79
9  4	-2.93	-2.62	8.65	0.38	0.14	0.17	-2.06	-1.44	8.60	0.44	0.12	0.10	-0.15	0.14	0.93	-21.18	-6.96	-6.96
9  4	-3.34	-2.17	9.23	0.04	0.26	-0.13	-2.46	-1.15	9.10	-0.00	0.21	-0.19	-0.13	0.06	0.98	5.31	-10.01	-11.96
9  4	-4.37	-2.58	9.49	-0.16	0.42	-0.29	-3.38	-0.89	9.31	-0.26	0.36	-0.31	-0.05	-0.00	1.03	17.46	-18.49	-11.84
9  4	-4.42	-3.61	8.97	-0.74	0.19	-0.78	-4.08	-2.35	10.29	-0.80	0.02	-0.68	0.02	0.26	1.03	61.77	0.06	-15.93
9  4	-4.70	-3.49	8.56	-0.03	0.28	-0.14	-3.76	-2.31	8.71	-0.08	0.24	-0.20	0.01	0.13	1.03	6.04	-11.54	-8.48
9  4	-4.44	-4.44	8.25	0.00	0.27	-0.05	-3.28	-2.90	8.58	0.01	0.23	-0.09	0.00	0.21	1.01	1.28	-12.08	-4.88
9  4	-4.72	-4.51	7.90	-0.02	0.28	-0.14	-3.50	-2.66	8.16	-0.09	0.23	-0.17	0.03	0.16	1.03	2.56	-11.17	-6.23
9  4	-4.75	-4.30	7.49	-0.26	0.28	-0.23	-3.65	-2.80	7.70	-0.36	0.25	-0.23	0.03	0.16	0.98	13.61	-10.80	-4.03
9  4	-5.08	-5.08	7.48	-0.14	0.35	-0.11	-4.05	-3.40	7.78	-0.13	0.28	-0.11	0.10	0.27	0.99	8.42	-14.65	-1.65
9  4	-5.26	-4.28	7.55	0.13	0.12	0.05	-4.53	-3.13	8.20	0.17	0.11	0.03	0.12	0.29	0.95	-1.77	-5.31	-2.20
9  4	-5.20	-4.61	7.40	0.08	0.06	-0.04	-4.36	-3.19	8.19	0.07	0.04	0.01	0.12	0.26	0.98	0.31	-2.14	-2.14
9  4	-5.35	-4.34	7.64	0.13	0.00	-0.03	-4.24	-2.95	7.84	0.10	-0.01	-0.02	0.11	0.19	1.00	-6.71	0.67	-2.50
9  4	-5.50	-4.41	7.82	0.01	-0.01	-0.04	-4.45	-3.00	8.17	0.00	-0.05	0.02	0.12	0.20	1.02	-1.16	0.98	-0.79
10  4	-2.89	-4.11	9.47	-0.05	0.19	-0.03	-1.70	-2.11	9.54	-0.06	0.14	-0.03	-0.20	0.15	1.01	3.30	-8.36	-0.98
10  4	-1.62	-4.65	8.50	-0.05	0.14	0.02	-0.27	-2.91	8.26	-0.06	0.09	-0.01	-0.26	0.20	0.90	-0.43	-7.32	0.85
10  4	-3.19	-4.07	8.93	0.30	0.54	-0.09	-2.06	-2.24	9.43	0.35	0.44	-0.12	-0.17	0.21	0.97	-18.13	-25.45	-14.10
10  4	-4.59	-3.28	10.34	0.11	0.24	-0.17	-3.19	-1.21	9.76	0.08	0.18	-0.15	-0.07	0.03	1.13	-3.36	-11.35	-10.44
10  4	-3.71	-4.12	8.84	-0.07	0.04	-0.03	-2.47	-2.32	8.96	-0.05	0.00	0.03	-0.09	0.14	1.02	4.88	-2.01	1.34
10  4	-3.19	-4.07	8.62	-0.05	0.07	0.02	-2.09	-2.47	8.94	-0.07	0.06	0.03	-0.14	0.17	0.99	1.10	-2.75	2.56
10  4	-3.70	-4.53	9.21	0.05	0.02	0.07	-2.39	-2.61	9.41	0.09	-0.01	0.09	-0.11	0.21	1.03	-5.68	-2.81	2.81
10  4	-3.71	-4.36	9.63	-0.03	-0.02	0.02	-2.55	-2.57	9.73	-0.00	-0.07	0.06	-0.13	0.20	1.04	-1.22	1.10	2.26
10  4	-3.22	-4.13	8.77	-0.14	-0.05	-0.09	-2.05	-2.59	8.90	-0.12	-0.12	-0.07	-0.14	0.20	0.99	5.74	4.88	-1.04
10  4	-2.72	-6.66	7.83	-0.46	0.28	-0.19	-1.76	-4.00	10.08	-0.42	0.31	-0.14	-0.14	0.38	0.89	37.41	-15.32	1.16
10  4	-3.02	-3.77	8.30	0.25	0.28	-0.02	-1.85	-2.14	7.82	0.12	0.19	-0.14	-0.16	0.05	0.99	-18.92	-9.70	-10.93
10  4	-3.89	-3.58	9.16	-0.01	0.18	-0.01	-2.76	-1.68	8.71	-0.13	0.11	-0.12	-0.08	0.01	1.04	-1.59	-6.47	-3.42
10  4	-4.32	-3.80	8.39	-0.04	0.20	-0.18	-3.04	-2.09	8.87	-0.12	0.16	-0.16	-0.03	0.05	1.02	8.79	-7.87	-4.94
10  4	-4.45	-3.88	8.56	-0.05	0.31	-0.06	-2.87	-2.19	7.99	-0.13	0.24	-0.17	-0.03	-0.00	1.03	-7.57	-13.06	-2.56
10  4	-5.17	-3.75	9.24	0.20	0.29	0.11	-3.91	-1.62	9.53	0.28	0.22	0.04	0.02	0.11	1.06	-17.52	-14.95	-4.46
10  4	-4.67	-2.96	8.63	0.09	0.13	-0.08	-3.64	-1.63	8.65	0.07	0.07	-0.07	0.00	0.08	1.03	-3.60	-5.13	-5.86
10  4	-4.67	-3.34	8.39	0.13	0.10	-0.11	-3.37	-1.49	8.13	0.15	0.04	-0.12	0.02	0.05	1.01	-7.87	-2.62	-7.45
10  4	-5.54	-5.05	9.81	0.20	0.14	0.01	-4.12	-3.35	10.15	0.24	0.11	-0.04	0.04	0.25	1.14	-8.30	-7.45	-4.39
10  4	-5.02	-2.96	8.83	-0.02	-0.03	-0.34	-3.51	-1.20	8.26	-0.04	-0.13	-0.20	0.04	-0.04	1.04	2.75	3.78	-9.52
10  4	-4.43	-2.31	7.85	0.29	0.20	0.17	-3.55	-0.77	8.26	0.36	0.10	0.06	0.02	-0.00	0.96	-15.87	-7.08	-5.31
10  4	-4.62	-2.34	7.68	0.17	-0.04	-0.16	-3.79	-0.57	7.94	0.11	-0.03	-0.08	0.05	-0.02	0.96	-5.74	5.07	-5.31
10  4	-4.95	-3.15	8.36	0.02	0.21	0.05	-3.65	-2.47	8.30	-0.08	0.23	-0.04	0.03	0.02	1.02	1.04	-11.90	0.85
10  4	-5.05	-3.22	8.72	0.08	0.07	-0.04	-3.86	-1.64	8.73	0.11	0.01	0.01	0.04	0.02	1.04	-3.97	-2.44	-4.39
10  4	-4.97	-2.94	8.84	0.09	0.19	-0.12	-3.79	-1.26	8.66	0.08	0.14	-0.17	0.05	0.01	1.03	-5.19	-5.49	-7.45
10  4	-5.31	-2.83	8.67	-0.41	-0.14	-0.18	-4.31	-1.36	8.49	-0.45	0.03	-0.17	-0.02	-0.08	1.07	-17.88	50.96	-0.31
11  4	-3.07	-4.08	9.36	0.08	0.03	0.02	-1.99	-2.46	9.50	0.09	0.02	0.09	-0.21	0.14	1.00	-3.17	-2.50	0.73
11  4	-3.10	-4.15	9.05	0.01	0.09	0.03	-2.03	-2.32	9.44	0.06	0.07	0.07	-0.20	0.18	0.99	0.24	-4.82	0.85
11  4	-3.27	-4.21	9.55	0.17	0.11	0.10	-2.10	-2.16	9.28	0.17	0.14	0.14	-0.19	0.13	0.99	-10.44	-8.97	0.61
11  4	-3.59	-3.94	8.76	0.04	0.19	-0.08	-2.40	-2.12	8.84	0.04	0.14	-0.05	-0.14	0.09	1.00	1.40	-8.54	-4.76
11  4	-3.95	-4.03	9.14	0.08	0.19	-0.17	-2.62	-2.26	9.30	0.03	0.14	-0.13	-0.12	0.10	1.03	1.10	-9.28	-7.45
11  4	-3.75	-3.79	8.86	-0.00	0.16	-0.25	-2.64	-2.39	9.31	-0.05	0.08	-0.24	-0.14	0.13	1.04	10.25	-5.00	-9.77
11  4	-3.37	-3.77	8.18	0.01	0.26	-0.11	-2.32	-2.36	8.25	-0.02	0.20	-0.14	-0.15	0.15	0.96	4.76	-8.85	-7.87
11  4	-4.24	-3.41	8.23	-0.06	0.34	-0.16	-3.46	-2.06	8.93	-0.06	0.26	-0.19	-0.07	0.08	1.01	10.80	-12.63	-9.70
11  4	-4.65	-3.56	8.94	-0.13	0.31	-0.17	-3.76	-2.07	9.30	-0.16	0.21	-0.24	-0.05	0.09	1.04	13.92	-10.44	-8.67
11  4	-4.69	-3.92	8.87	0.01	0.15	-0.17	-3.69	-2.23	9.26	-0.03	0.09	-0.08	-0.03	0.11	1.04	5.80	-6.71	-5.31
11  4	-4.80	-4.07	8.31	0.03	0.12	-0.17	-3.77	-2.22	8.60	-0.00	0.09	-0.08	0.00	0.10	1.04	2.44	-5.49	-5.13
11  4	-4.47	-3.69	7.98	0.04	0.13	-0.12	-3.29	-2.14	7.94	0.01	0.09	-0.08	-0.03	0.04	1.02	-3.72	-3.97	-6.47
11  4	-4.53	-3.98	8.00	-0.03	0.15	-0.13	-3.42	-2.43	8.37	-0.05	0.09	-0.07	-0.04	0.11	1.01	3.05	-4.76	-4.46
11  4	-4.66	-3.70	8.03	0.12	0.12	0.02	-3.69	-2.16	8.20	0.14	0.11	0.01	-0.01	0.09	1.01	-11.84	-5.86	-3.36
11  4	-4.79	-3.59	8.01	0.01	0.08	-0.14	-3.64	-2.06	7.95	-0.00	0.03	-0.08	0.01	0.07	1.00	1.46	-2.08	-5.31
11  4	-4.62	-3.60	7.83	-0.01	0.15	-0.06	-3.67	-2.13	8.05	-0.02	0.10	-0.06	-0.01	0.09	0.98	4.15	-5.68	-4.88
11  4	-5.21	-4.10	8.75	-0.02	0.11	-0.05	-4.11	-2.57	8.97	-0.03	0.07	-0.02	0.01	0.14	1.03	10.93	-4.64	-5.00
11  4	-4.86	-3.37	8.04	0.26	0.10	-0.04	-3.96	-2.19	8.21	0.29	0.08	0.00	0.00	0.13	0.99	-13.92	-4.03	-5.25
11  4	-4.89	-3.49	8.28	0.08	0.04	-0.06	-3.84	-1.93	8.20	0.08	0.01	-0.02	0.01	0.08	1.01	-3.11	-1.40	-4.46
11  4	-4.97	-3.61	8.08	0.17	0.04	-0.03	-3.78	-2.29	7.87	0.13	0.08	-0.09	0.01	0.05	1.03	-9.95	-1.16	-5.07
11  4	-5.15	-3.55	8.56	0.08	0.10	-0.01	-4.99	-1.64	8.72	0.27	0.63	-0.48	0.02	0.06	1.01	-3.66	-5.00	-2.56
11  4	-5.02	-3.45	8.01	0.17	0.11	-0.01	-4.28	-2.56	7.41	0.03	-0.27	0.38	0.03	0.05	1.02	-8.00	-6.41	-2.26
11  4	-5.45	-2.81	8.34	0.08	0.08	-0.13	-4.83	-1.79	8.24	0.03	-0.06	-0.02	0.06	0.02	1.05	1.59	-2.08	-6.71
11  4	-5.56	-2.10	8.78	-0.04	0.03	-0.13	-5.21	-1.15	8.23	-0.06	-0.05	-0.08	0.07	-0.06	1.05	4.27	0.37	-2.75
11  4	-4.82	-3.71	7.94	-0.16	-0.01	-0.08	-4.08	-2.27	8.08	-0.18	-0.10	0.01	0.01	0.05	1.02	8.48	1.59	2.62
12  4	-2.79	-3.83	9.70	0.03	0.05	-0.02	-1.70	-2.31	9.20	0.02	0.01	0.00	-0.25	0.10	0.98	-2.08	-1.89	-1.22
12  4	-2.53	-3.34	9.28	0.05	0.08	-0.04	-1.63	-1.79	9.17	0.01	0.08	0.01	-0.29	0.08	0.98	-0.61	-2.50	-1.10
12  4	-2.43	-3.79	9.17	-0.02	0.00	-0.04	-1.24	-2.29	8.95	0.01	-0.05	0.02	-0.27	0.12	0.97	0.43	0.18	-0.73
12  4	-2.77	-4.18	9.64	-0.07	0.07	-0.04	-1.75	-2.20	9.55	-0.05	0.01	-0.01	-0.27	0.11	0.99	1.71	-2.32	0.55
12  4	-2.77	-3.97	9.59	-0.02	-0.01	-0.05	-1.64	-2.00	9.07	-0.01	-0.05	0.00	-0.25	0.10	0.99	-1.40	0.61	-0.06
12  4	-2.16	-3.88	9.29	0.06	0.08	0.12	-1.21	-2.24	9.25	0.08	0.07	0.19	-0.31	0.11	0.96	-7.45	-5.86	3.11
12  4	-2.48	-4.29	9.19	-0.12	0.06	0.00	-1.42	-2.64	9.43	-0.13	0.01	0.07	-0.28	0.16	1.00	4.46	-2.87	4.15
12  4	-2.52	-3.83	8.98	-0.03	0.11	-0.02	-1.53	-2.37	8.96	-0.06	0.06	-0.05	-0.26	0.12	0.95	2.26	-3.48	-1.28
12  4	-3.11	-2.19	10.20	-0.10	0.12	0.39	-2.31	-1.34	8.85	0.07	0.15	-0.12	-0.22	0.04	0.97	-10.44	-4.09	7.02
12  4	-2.75	-4.38	8.72	-0.04	0.25	-0.10	-1.78	-2.65	9.25	-0.02	0.21	-0.05	-0.26	0.19	0.97	8.67	-9.52	-3.66
12  4	-3.43	-3.82	9.56	-0.04	0.31	-0.11	-2.38	-2.34	9.79	-0.05	0.23	-0.15	-0.21	0.10	1.03	6.71	-13.61	-7.20
12  4	-3.47	-3.81	9.08	0.18	0.25	-0.01	-2.28	-2.08	8.92	0.13	0.25	-0.06	-0.18	0.06	0.98	-7.63	-12.94	-5.98
12  4	-4.00	-3.05	9.41	0.56	0.09	0.27	-2.80	-1.21	8.85	0.56	0.17	0.28	-0.12	-0.03	1.04	-32.84	-8.79	-4.27
12  4	59.93	-39.79	0.00	0.57	0.00	-1.49	-2.66	-1.53	8.34	-0.06	0.13	-0.18	-0.14	-0.03	1.00	4.46	-5.68	-8.61
12  4	-4.23	-2.83	8.82	0.10	0.22	-0.19	-3.29	-1.42	8.86	0.06	0.16	-0.15	-0.10	-0.00	1.02	-0.49	-8.18	-10.01
12  4	-4.47	-3.00	8.87	-0.04	0.16	-0.14	-3.40	-1.34	9.00	-0.06	0.10	-0.14	-0.08	-0.03	1.04	3.72	-6.90	-4.94
12  4	-4.60	-2.20	8.97	0.15	0.13	-0.17	-3.72	-0.90	8.67	0.09	0.08	-0.10	-0.04	-0.03	1.01	-3.66	-5.55	-9.64
12  4	-4.53	-2.61	8.79	0.05	0.09	-0.13	-3.52	-1.49	8.86	0.03	0.05	-0.10	-0.07	-0.01	1.06	2.14	-1.83	-6.41
12  4	-4.56	-2.60	9.02	-0.04	0.14	-0.05	-3.62	-1.37	8.66	-0.03	0.08	-0.11	-0.08	0.01	1.01	0.12	-5.19	-2.87
12  4	-4.61	-3.50	8.68	-0.01	0.02	-0.13	-3.35	-1.88	8.43	-0.02	-0.01	-0.09	-0.05	0.01	1.02	1.77	1.77	-2.99
12  4	-4.61	-2.86	8.62	-0.05	0.12	-0.11	-3.76	-1.54	8.49	-0.06	0.08	-0.09	-0.05	-0.00	1.02	0.73	-3.54	-3.23
12  4	-4.92	-3.28	8.86	-0.01	0.14	-0.13	-3.89	-1.92	8.75	-0.02	0.08	-0.06	-0.02	0.03	1.05	3.11	-8.12	-2.87
12  4	-5.10	-3.95	8.84	0.06	0.13	-0.15	-4.01	-2.07	8.68	0.04	0.09	-0.09	0.01	0.05	1.02	-2.32	-8.18	-4.76
12  4	-5.28	-3.24	8.50	0.02	0.14	-0.15	-4.40	-1.87	8.36	0.03	0.12	-0.05	0.03	-0.00	1.07	-2.87	-6.59	-7.20
12  4	-4.71	-3.52	7.86	0.13	0.13	-0.36	-3.92	-2.02	7.94	0.10	0.06	-0.32	0.02	0.15	0.99	4.76	-1.34	-13.61
13  4	-2.69	-3.51	9.28	-0.06	0.05	-0.01	-1.64	-1.57	8.89	-0.08	0.02	0.00	-0.24	0.03	0.98	-1.28	-1.71	2.01
13  4	-2.74	-3.16	9.42	-0.06	0.04	0.02	-1.87	-1.51	9.12	-0.04	0.01	0.06	-0.24	0.03	0.99	0.67	-2.26	2.56
13  4	-2.70	-3.46	8.79	-0.15	0.09	-0.02	-1.86	-1.70	8.95	-0.15	0.04	0.01	-0.24	0.07	0.97	7.20	-2.93	2.87
13  4	-2.70	-3.35	8.86	-0.21	0.15	0.06	-1.96	-1.87	9.17	-0.23	0.14	0.10	-0.23	0.08	0.97	8.91	-8.67	7.57
13  4	-3.33	-4.22	9.43	0.01	0.09	0.06	-2.11	-2.10	9.13	0.01	0.08	0.08	-0.20	0.08	1.03	-6.04	-5.98	2.81
13  4	-3.05	-3.62	8.92	0.05	0.05	-0.08	-2.13	-2.15	9.08	0.01	0.02	-0.03	-0.21	0.10	0.99	-0.61	-0.37	-2.14
13  4	-3.16	-3.75	9.45	-0.18	0.10	-0.02	-2.09	-2.27	9.18	-0.19	0.05	0.00	-0.23	0.07	1.02	3.97	-3.54	2.26
13  4	-3.15	-3.79	9.13	-0.02	0.01	-0.02	-2.04	-2.27	9.01	0.00	-0.04	-0.00	-0.21	0.13	1.01	-0.06	1.28	0.06
13  4	-2.88	-3.66	8.34	-0.03	0.08	-0.07	-2.02	-2.19	8.70	-0.04	0.02	-0.04	-0.21	0.12	0.96	2.50	-1.77	-2.20
13  4	-3.18	-3.93	9.01	-0.07	0.14	-0.06	-2.42	-2.21	9.30	-0.09	0.09	-0.06	-0.20	0.15	0.99	4.46	-5.13	-1.40
